Baths,Beds,Location,Square Meter,base_price,city,country,page,property_type,sub_div
2,2,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",210,36000, Cairo,egypt,rent,Apartment, New Cairo City
3,3,"Sarayat Al Maadi, Hay El Maadi, Cairo",200,25000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,3,"Al Katameya Plaza, The 1st Settlement, New Cairo City, Cairo",255,20000, Cairo,egypt,rent,Apartment, New Cairo City
2,3,"Street 216, Degla, Hay El Maadi, Cairo",180,17000, Cairo,egypt,rent,Apartment, Hay El Maadi
2,2,"Sarayat Al Maadi, Hay El Maadi, Cairo",160,18000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,4,"Mohamed Anis St., Zamalek, Cairo",300,55500, Cairo,egypt,rent,Apartment, Zamalek
2,2,"Al Mansour Mohamed St., Zamalek, Cairo",300,49000, Cairo,egypt,rent,Apartment, Zamalek
3,3,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",210,48000, Cairo,egypt,rent,Apartment, New Cairo City
1,2,"Mohamed Mazhar St., Zamalek, Cairo",150,17000, Cairo,egypt,rent,Apartment, Zamalek
3,3,"Sarayat Al Maadi, Hay El Maadi, Cairo",350,36000, Cairo,egypt,rent,Duplex, Hay El Maadi
3,4,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",250,30000, Cairo,egypt,rent,Villa, New Cairo City
2,4,"Street 214, Degla, Hay El Maadi, Cairo",250,25000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,3,"Casa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",234,22000, Giza,egypt,rent,Duplex, Sheikh Zayed City
2,5,"Sri Lanka St., Zamalek, Cairo",250,48000, Cairo,egypt,rent,Apartment, Zamalek
2,2,"Mohamed Mazhar St., Zamalek, Cairo",200,48000, Cairo,egypt,rent,Apartment, Zamalek
3,3,"Palm Hills Village Avenue, North Investors Area, New Cairo City, Cairo",240,13000, Cairo,egypt,rent,Duplex, New Cairo City
4,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",350,48900, Cairo,egypt,rent,Apartment, Hay El Maadi
3,2,"Aurora, Uptown Cairo, Mokattam, Cairo",179,17000, Cairo,egypt,rent,Apartment, Mokattam
2,2,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",150,15000, Cairo,egypt,rent,Apartment, New Cairo City
3,3,"Sarayat Al Maadi, Hay El Maadi, Cairo",200,20000, Cairo,egypt,rent,Apartment, Hay El Maadi
4,4,"Bellagio, Ext North Inves Area, New Cairo City, Cairo",350,50000, Cairo,egypt,rent,Twin House, New Cairo City
2,3,"Sri Lanka St., Zamalek, Cairo",200,38000, Cairo,egypt,rent,Apartment, Zamalek
1,2,"Hassan Sabri St., Zamalek, Cairo",120,32000, Cairo,egypt,rent,Apartment, Zamalek
3,3,"Sarayat Al Maadi, Hay El Maadi, Cairo",225,23000, Cairo,egypt,rent,Apartment, Hay El Maadi
5,4,"Casa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",299,18000, Giza,egypt,rent,Penthouse, Sheikh Zayed City
3,3,"Fatma Al Sharbatly Mosque, District 3, The 5th Settlement, New Cairo City, Cairo",200,7000, Cairo,egypt,rent,Apartment, New Cairo City
2,2,"The Water Way, North Investors Area, New Cairo City, Cairo",168,20000, Cairo,egypt,rent,Apartment, New Cairo City
2,2,"Al Katameya Plaza, The 1st Settlement, New Cairo City, Cairo",159,20000, Cairo,egypt,rent,Apartment, New Cairo City
5,5,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",450,40000, Cairo,egypt,rent,Villa, New Cairo City
2,2,"Al Gezira El Wosta St. (Yousef Kamel), Zamalek, Cairo",120,19000, Cairo,egypt,rent,Apartment, Zamalek
3,4,"Mohamed Mazhar St., Zamalek, Cairo",350,72000, Cairo,egypt,rent,Apartment, Zamalek
4,3,"The Sierras, Uptown Cairo, Mokattam, Cairo",185,14000, Cairo,egypt,rent,Apartment, Mokattam
3,3,"Ahmed Heshmat St., Zamalek, Cairo",300,52000, Cairo,egypt,rent,Apartment, Zamalek
4,4,"Street 218, Degla, Hay El Maadi, Cairo",400,64000, Cairo,egypt,rent,Apartment, Hay El Maadi
2,2,"Lake View, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",160,24000, Cairo,egypt,rent,Apartment, New Cairo City
4,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo","1,000",100000, Cairo,egypt,rent,Villa, New Cairo City
5,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",900,95000, Cairo,egypt,rent,Villa, New Cairo City
4,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",800,88000, Cairo,egypt,rent,Villa, New Cairo City
3,3,"The Water Way, North Investors Area, New Cairo City, Cairo",200,46000, Cairo,egypt,rent,Apartment, New Cairo City
4,4,"Ibn Maysser St., Zamalek, Cairo",400,77000, Cairo,egypt,rent,Apartment, Zamalek
4,3,"Mirage City, The 1st Settlement, New Cairo City, Cairo",290,20000, Cairo,egypt,rent,Apartment, New Cairo City
3,3,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",250,48000, Cairo,egypt,rent,Apartment, New Cairo City
4,5,"Sarayat Al Maadi, Hay El Maadi, Cairo","1,050",72000, Cairo,egypt,rent,Villa, Hay El Maadi
3,4,"Bellagio, Ext North Inves Area, New Cairo City, Cairo",347,32000, Cairo,egypt,rent,Twin House, New Cairo City
4,3,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",250,67000, Cairo,egypt,rent,Apartment, New Cairo City
4,4,"Degla Square, Degla, Hay El Maadi, Cairo",400,56000, Cairo,egypt,rent,Duplex, Hay El Maadi
4,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",750,90000, Cairo,egypt,rent,Villa, New Cairo City
3,3,"Degla Square, Degla, Hay El Maadi, Cairo",250,40000, Cairo,egypt,rent,Villa, Hay El Maadi
5,5,"Degla Square, Degla, Hay El Maadi, Cairo",600,85000, Cairo,egypt,rent,Penthouse, Hay El Maadi
4,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",400,56000, Cairo,egypt,rent,Penthouse, Hay El Maadi
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",200,13000, Cairo,egypt,rent,Apartment, New Cairo City
3,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",400,32000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,3,"Sarayat Al Maadi, Hay El Maadi, Cairo",300,28800, Cairo,egypt,rent,Duplex, Hay El Maadi
4,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",400,69000, Cairo,egypt,rent,Duplex, Hay El Maadi
4,4,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",500,40000, Cairo,egypt,rent,Villa, New Cairo City
3,4,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",215,20000, Cairo,egypt,rent,Apartment, New Cairo City
2,2,"Mohamed Maraashly St., Zamalek, Cairo",180,32000, Cairo,egypt,rent,Apartment, Zamalek
3,3,"Al Gabalaya St., Zamalek, Cairo",200,35000, Cairo,egypt,rent,Apartment, Zamalek
3,4,"Street 214, Degla, Hay El Maadi, Cairo",250,23000, Cairo,egypt,rent,Apartment, Hay El Maadi
4,5,"Bamboo Palm Hills, 26th of July Corridor, 6 October City, Giza",350,40000, Giza,egypt,rent,Twin House, 6 October City
3,2,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",170,32000, Cairo,egypt,rent,Apartment, New Cairo City
4,4,"Degla Square, Degla, Hay El Maadi, Cairo",350,12000, Cairo,egypt,rent,Duplex, Hay El Maadi
2,2,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",145,27000, Cairo,egypt,rent,Apartment, New Cairo City
3,3,"Mohamed Mazhar St., Zamalek, Cairo",250,38500, Cairo,egypt,rent,Apartment, Zamalek
3,2,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",150,22000, Cairo,egypt,rent,Apartment, New Cairo City
3,3,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",250,23000, Cairo,egypt,rent,Twin House, New Cairo City
2,2,"Ahmed Heshmat St., Zamalek, Cairo",120,21000, Cairo,egypt,rent,Apartment, Zamalek
6,5,"Swan Lake, The 1st Settlement, New Cairo City, Cairo",750,97000, Cairo,egypt,rent,Villa, New Cairo City
3,3,"The Water Way, North Investors Area, New Cairo City, Cairo",280,49000, Cairo,egypt,rent,Apartment, New Cairo City
3,3,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",240,20000, Cairo,egypt,rent,Townhouse, New Cairo City
3,2,"Mohamed Mazhar St., Zamalek, Cairo",120,20000, Cairo,egypt,rent,Apartment, Zamalek
5,5,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",485,70000, Cairo,egypt,rent,Villa, New Cairo City
5,6,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo","1,200",125000, Cairo,egypt,rent,Villa, New Cairo City
4,4,"Al Patio 1, North Investors Area, New Cairo City, Cairo",380,25000, Cairo,egypt,rent,Duplex, New Cairo City
2,3,"Degla Square, Degla, Hay El Maadi, Cairo",170,13000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,3,"Sarayat Al Maadi, Hay El Maadi, Cairo",200,19200, Cairo,egypt,rent,Apartment, Hay El Maadi
3,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",320,25000, Cairo,egypt,rent,Apartment, Hay El Maadi
5,5,"Sarayat Al Maadi, Hay El Maadi, Cairo",400,56000, Cairo,egypt,rent,Apartment, Hay El Maadi
4,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",350,64000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,3,"Degla Square, Degla, Hay El Maadi, Cairo",150,30000, Cairo,egypt,rent,Apartment, Hay El Maadi
5,4,"Degla Square, Degla, Hay El Maadi, Cairo",300,75000, Cairo,egypt,rent,Villa, Hay El Maadi
4,4,"Eleva, Uptown Cairo, Mokattam, Cairo",280,25000, Cairo,egypt,rent,Twin House, Mokattam
3,3,"Midtown, South Investors Area, New Cairo City, Cairo",190,15000, Cairo,egypt,rent,Penthouse, New Cairo City
2,3,"Degla Square, Degla, Hay El Maadi, Cairo",130,15000, Cairo,egypt,rent,Apartment, Hay El Maadi
2,3,"Sarayat Al Maadi, Hay El Maadi, Cairo",120,28800, Cairo,egypt,rent,Apartment, Hay El Maadi
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",200,11000, Cairo,egypt,rent,Apartment, New Cairo City
4,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",900,85000, Cairo,egypt,rent,Villa, New Cairo City
3,3,"Sarayat Al Maadi, Hay El Maadi, Cairo",150,16000, Cairo,egypt,rent,Apartment, Hay El Maadi
2,3,"Hayah Residence, North Teseen St., The 5th Settlement, New Cairo City, Cairo",100,13000, Cairo,egypt,rent,Apartment, New Cairo City
2,2,"Talaat Mostafa St., Rehab City Second Phase, Al Rehab, New Cairo City, Cairo",650,10000, Cairo,egypt,rent,Apartment, New Cairo City
6,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",150,129000, Cairo,egypt,rent,Villa, New Cairo City
2,2,"Al Katameya Plaza, The 1st Settlement, New Cairo City, Cairo",170,25500, Cairo,egypt,rent,Apartment, New Cairo City
2,3,"Akhnaton St., District 5, The 5th Settlement, New Cairo City, Cairo",350,10000, Cairo,egypt,rent,Apartment, New Cairo City
4,4,"Hassan Sabri St., Zamalek, Cairo",99,62000, Cairo,egypt,rent,Apartment, Zamalek
2,2,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",80,12000, Cairo,egypt,rent,Apartment, New Cairo City
1,1,"West Golf, El Katameya Compounds, El Katameya, New Cairo City, Cairo",146,11000, Cairo,egypt,rent,Apartment, New Cairo City
2,2,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",208,10500, Cairo,egypt,rent,Apartment, New Cairo City
2,3,"The Water Way, North Investors Area, New Cairo City, Cairo",180,43000, Cairo,egypt,rent,Apartment, New Cairo City
2,3,"Hassan Sabri St., Zamalek, Cairo",300,32000, Cairo,egypt,rent,Apartment, Zamalek
3,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",600,19368, Cairo,egypt,rent,Apartment, Hay El Maadi
5,4,"Katameya Residence, The 1st Settlement, New Cairo City, Cairo",300,50000, Cairo,egypt,rent,Villa, New Cairo City
3,3,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",140,55000, Cairo,egypt,rent,Apartment, New Cairo City
3,2,"Forty West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",143,28000, Giza,egypt,rent,Apartment, Sheikh Zayed City
2,2,"Porto New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",185,11000, Cairo,egypt,rent,Apartment, New Cairo City
4,3,"The Sierras, Uptown Cairo, Mokattam, Cairo",300,22000, Cairo,egypt,rent,Apartment, Mokattam
3,4,"El Gezirah St., Zamalek, Cairo",200,56000, Cairo,egypt,rent,Apartment, Zamalek
3,3,"Mohamed Maraashly St., Zamalek, Cairo",225,56000, Cairo,egypt,rent,Apartment, Zamalek
3,3,"Degla Square, Degla, Hay El Maadi, Cairo","1,200",23000, Cairo,egypt,rent,Apartment, Hay El Maadi
4,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",630,137000, Cairo,egypt,rent,Villa, New Cairo City
6,6,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",120,102000, Cairo,egypt,rent,Villa, New Cairo City
1,1,"Mohamed Maraashly St., Zamalek, Cairo",400,21000, Cairo,egypt,rent,Apartment, Zamalek
4,4,"Street 206, Degla, Hay El Maadi, Cairo",,25000, Cairo,egypt,rent,Apartment, Hay El Maadi
2,3,"Park View, North Investors Area, New Cairo City, Cairo",208,25500, Cairo,egypt,rent,Apartment, New Cairo City
3,3,"Degla Square, Degla, Hay El Maadi, Cairo",250,31000, Cairo,egypt,rent,Penthouse, Hay El Maadi
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",186,14000, Cairo,egypt,rent,Apartment, New Cairo City
4,4,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",750,85000, Cairo,egypt,rent,Villa, New Cairo City
5,5,"Sarayat Al Maadi, Hay El Maadi, Cairo","1,100",112000, Cairo,egypt,rent,Villa, Hay El Maadi
4,5,"Street 206, Degla, Hay El Maadi, Cairo","1,050",72000, Cairo,egypt,rent,Villa, Hay El Maadi
3,3,"American University Housing District, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",200,19000, Cairo,egypt,rent,Apartment, New Cairo City
4,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",500,70000, Cairo,egypt,rent,Villa, Hay El Maadi
3,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",250,40000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",400,55000, Cairo,egypt,rent,Penthouse, Hay El Maadi
1,1,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",88,1650000, Cairo,egypt,rent,Apartment, New Cairo City
3,3,"Al Nady Al Gedid St., New Maadi, Hay El Maadi, Cairo",500,48000, Cairo,egypt,rent,Villa, Hay El Maadi
3,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",200,32000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,3,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",233,20000, Giza,egypt,rent,Apartment, Sheikh Zayed City
2,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",300,32000, Cairo,egypt,rent,Apartment, Hay El Maadi
4,3,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",393,26000, Giza,egypt,rent,Duplex, 6 October City
2,2,"Degla Square, Degla, Hay El Maadi, Cairo",110,14000, Cairo,egypt,rent,Apartment, Hay El Maadi
4,3,"Sarayat Al Maadi, Hay El Maadi, Cairo",300,50000, Cairo,egypt,rent,Penthouse, Hay El Maadi
3,3,"Street 252, Degla, Hay El Maadi, Cairo",250,50000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,2,"Sarayat Al Maadi, Hay El Maadi, Cairo",125,32620, Cairo,egypt,rent,Apartment, Hay El Maadi
6,5,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",670,45000, Cairo,egypt,rent,Villa, New Cairo City
3,2,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",130,10000, Cairo,egypt,rent,Apartment, New Cairo City
3,3,"The Sierras, Uptown Cairo, Mokattam, Cairo",282,18000, Cairo,egypt,rent,Duplex, Mokattam
4,4,"Eleva, Uptown Cairo, Mokattam, Cairo",350,21000, Cairo,egypt,rent,Twin House, Mokattam
3,2,"Midtown, South Investors Area, New Cairo City, Cairo",170,16000, Cairo,egypt,rent,Penthouse, New Cairo City
4,4,"Katameya Hills, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",400,63500, Cairo,egypt,rent,Villa, New Cairo City
4,4,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",320,52000, Cairo,egypt,rent,Apartment, New Cairo City
3,3,"Allegria, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",225,30000, Giza,egypt,rent,Townhouse, Sheikh Zayed City
2,3,"Sarayat Al Maadi, Hay El Maadi, Cairo",250,28800, Cairo,egypt,rent,Apartment, Hay El Maadi
4,3,"Aurora, Uptown Cairo, Mokattam, Cairo",260,32000, Cairo,egypt,rent,Apartment, Mokattam
3,2,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",100,55000, Cairo,egypt,rent,Apartment, New Cairo City
2,3,"Degla Square, Degla, Hay El Maadi, Cairo",150,18000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,2,"Village Gardens Katameya, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",155,10000, Cairo,egypt,rent,Apartment, New Cairo City
4,4,"Ibrahim Nagy St., Rehab City First Phase, Al Rehab, New Cairo City, Cairo",420,22000, Cairo,egypt,rent,Villa, New Cairo City
2,2,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",160,22000, Cairo,egypt,rent,Apartment, New Cairo City
2,2,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",320,48000, Cairo,egypt,rent,Villa, New Cairo City
2,2,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",154,12000, Cairo,egypt,rent,Apartment, New Cairo City
3,2,"Sarayat Al Maadi, Hay El Maadi, Cairo",160,22000, Cairo,egypt,rent,Apartment, Hay El Maadi
2,4,"Sarayat Al Maadi, Hay El Maadi, Cairo",260,18000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,3,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",190,20000, Cairo,egypt,rent,Apartment, New Cairo City
4,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",750,80000, Cairo,egypt,rent,Villa, New Cairo City
5,5,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo","1,400",150000, Cairo,egypt,rent,Villa, New Cairo City
3,3,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",244,35000, Cairo,egypt,rent,Villa, New Cairo City
4,4,"Bellagio, Ext North Inves Area, New Cairo City, Cairo",350,30000, Cairo,egypt,rent,Twin House, New Cairo City
2,2,"Sarayat Al Maadi, Hay El Maadi, Cairo",150,10000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,3,"Palm Parks   Palm Hills, South Dahshur Link, 6 October City, Giza",236,16000, Giza,egypt,rent,Apartment, 6 October City
2,3,"Mohamed Abdel Wahab St., Zamalek, Cairo",200,56000, Cairo,egypt,rent,Apartment, Zamalek
2,3,"Hassan Sabri St., Zamalek, Cairo",220,32000, Cairo,egypt,rent,Apartment, Zamalek
4,3,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",180,30000, Cairo,egypt,rent,Duplex, New Cairo City
2,2,"Casa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",137,18000, Giza,egypt,rent,Apartment, Sheikh Zayed City
2,3,"Sarayat Al Maadi, Hay El Maadi, Cairo",200,28000, Cairo,egypt,rent,Apartment, Hay El Maadi
4,3,"Allegria, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",320,56700, Giza,egypt,rent,Townhouse, Sheikh Zayed City
2,2,"The Village, South Investors Area, New Cairo City, Cairo",146,17000, Cairo,egypt,rent,Apartment, New Cairo City
2,2,"The Address, 12th District, Sheikh Zayed City, Giza",110,15000, Giza,egypt,rent,Apartment, Sheikh Zayed City
2,2,"Shagaret Al Dor St., Zamalek, Cairo",100,16000, Cairo,egypt,rent,Apartment, Zamalek
2,3,"Street 201, Degla, Hay El Maadi, Cairo",280,35000, Cairo,egypt,rent,Apartment, Hay El Maadi
4,3,"Katameya Dunes, El Katameya Compounds, El Katameya, New Cairo City, Cairo",400,59200, Cairo,egypt,rent,Duplex, New Cairo City
3,3,"Street 21, District 5, The 5th Settlement, New Cairo City, Cairo",250,22000, Cairo,egypt,rent,Apartment, New Cairo City
2,2,"Brazil St., Zamalek, Cairo",200,34000, Cairo,egypt,rent,Apartment, Zamalek
2,2,"Mohamed Maraashly St., Zamalek, Cairo",200,40000, Cairo,egypt,rent,Apartment, Zamalek
2,2,"The Courtyard, 12th District, Sheikh Zayed City, Giza",152,15000, Giza,egypt,rent,Apartment, Sheikh Zayed City
4,3,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",200,17000, Cairo,egypt,rent,Apartment, New Cairo City
3,3,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",400,56000, Cairo,egypt,rent,Apartment, New Cairo City
3,3,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",250,64000, Cairo,egypt,rent,Apartment, New Cairo City
2,3,"Street 269, New Maadi, Hay El Maadi, Cairo",200,26000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,4,"Street 258, New Maadi, Hay El Maadi, Cairo",300,18000, Cairo,egypt,rent,Apartment, Hay El Maadi
3,3,"Al Gabalaya St., Zamalek, Cairo",400,81000, Cairo,egypt,rent,Apartment, Zamalek
2,2,"Bahgat Ali St. (Ebn Al Nabeh), Zamalek, Cairo",200,20000, Cairo,egypt,rent,Apartment, Zamalek
3,3,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",197,17000, Giza,egypt,rent,Apartment, Sheikh Zayed City
3,3,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",300,49000, Cairo,egypt,rent,Apartment, New Cairo City
4,4,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",356,45000, Cairo,egypt,rent,Villa, New Cairo City
